0.682324 , 6.82592 , 647.281 , 324.671 , 8.25678 , 263.156 , 3.01674 , 3.17603 , 532.294 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 9.32342 , 647.281 , 324.671 , 8.25678 , 263.156 , 3.01674 , 3.17603 , 532.294 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 8.25678 , 263.156 , 3.01674 , 3.17603 , 532.294 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 499.671 , 8.25678 , 263.156 , 3.01674 , 3.17603 , 532.294 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 263.156 , 3.01674 , 3.17603 , 532.294 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 3.01674 , 3.17603 , 532.294 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 3.01674 , 3.79401 , 532.294 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 3.01674 , 3.17603 , 583.073 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 5.51674 , 3.17603 , 583.073 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 5.51674 , 3.17603 , 583.073 , 0.735273 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 5.51674 , 3.17603 , 583.073 , 0.420156 , 3.98199 , 1.51879 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 5.51674 , 3.17603 , 583.073 , 0.420156 , 3.92797 , 2.64379 , 4.14574 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 5.51674 , 3.17603 , 583.073 , 0.420156 , 3.92797 , 1.51879 , 4.41143 , 0.0519922 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 5.51674 , 3.17603 , 583.073 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0909863 , 1 , 
0.682324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 5.51674 , 3.17603 , 583.073 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1.75 , 
0.807324 , 6.82592 , 686.82 , 324.671 , 9.56419 , 388.156 , 5.51674 , 3.17603 , 583.073 , 0.420156 , 3.92797 , 1.51879 , 4.14574 , 0.0519922 , 1.75 , 
0.557324 , 7.15892 , 676.276 , 348.004 , 8.86691 , 304.823 , 2.85007 , 3.25843 , 535.679 , 0.462172 , 3.93517 , 1.66879 , 4.18117 , 0.0571914 , 0.35 , 
0.665657 , 7.20332 , 674.871 , 351.115 , 8.77394 , 293.712 , 2.49452 , 3.26941 , 529.36 , 0.110641 , 3.93613 , 1.68879 , 4.18589 , 0.0578846 , 1.01333 , 
0.657324 , 7.39202 , 668.896 , 364.338 , 8.37881 , 246.489 , 0.983407 , 3.3161 , 502.503 , 1e-08 , 3.94022 , 1.77379 , 4.20596 , 0.0608309 , 1.02 , 
0.662324 , 7.2788 , 672.481 , 356.404 , 8.61588 , 274.823 , 1.89007 , 3.28809 , 518.617 , 0.369737 , 3.87654 , 1.72279 , 4.19392 , 0.0590631 , 1.016 , 
0.659657 , 7.33918 , 670.569 , 360.635 , 8.48944 , 259.712 , 1.40652 , 3.30303 , 510.023 , 0.363015 , 3.92371 , 1.74999 , 4.20034 , 0.0158126 , 1.01813 , 
0.656635 , 7.40762 , 668.402 , 167.097 , 9.82788 , 384.252 , 3.69182 , 3.31996 , 557.833 , 0.355396 , 3.92314 , 1.78082 , 4.20762 , 0.0499828 , 1.02055 , 
0.65321 , 7.48518 , 665.946 , 321.088 , 8.55562 , 258.732 , 0.948499 , 3.33916 , 503.688 , 0.346761 , 3.92249 , 0.540754 , 4.21587 , 0.0497148 , 1.02329 , 
0.649328 , 4.74258 , 700 , 320.61 , 9.90288 , 383.142 , 3.17273 , 3.36091 , 550.654 , 0.336975 , 3.92176 , 1.53535 , 4.22523 , 0.0494112 , 1.0264 , 
0.644929 , 6.9623 , 700 , 320.068 , 10 , 399.14 , 3.19353 , 3.38556 , 553.102 , 0.325885 , 3.92093 , 1.53756 , 4.23582 , 0.0490671 , 1.02992 , 
0.639943 , 6.98049 , 677.221 , 319.455 , 10 , 417.271 , 3.21711 , 3.41349 , 555.876 , 0.313315 , 3.92 , 1.54006 , 4.24784 , 0.048677 , 1.03391 , 
0.667288 , 6.25393 , 699.599 , 322.82 , 10 , 442.834 , 5.58783 , 3.26028 , 591.44 , 0.38225 , 3.92514 , 2.65134 , 4.18196 , 0.050816 , 1.01203 , 
0.663768 , 6.56175 , 691.186 , 322.387 , 9.82531 , 396.808 , 4.42799 , 3.28 , 569.502 , 0.373378 , 3.92448 , 2.12369 , 4.19044 , 0.0505407 , 1.01484 , 
0.635699 , 6.87797 , 679.307 , 318.932 , 9.27477 , 314.563 , 0.87442 , 3.43727 , 510.246 , 0.302618 , 3.9192 , 1.75395 , 3.95694 , 0.0483451 , 1.0373 , 
0.612387 , 6.904 , 675.55 , 316.063 , 9.13006 , 277.767 , 1e-08 , 3.56789 , 473.832 , 0.24385 , 3.91481 , 1.87153 , 3.72969 , 0.0465216 , 1.05595 , 
0.652063 , 6.30668 , 696.222 , 277.025 , 10 , 445.415 , 4.79711 , 3.34558 , 578.47 , 0.343871 , 3.92228 , 1.53896 , 4.10527 , 0.0886193 , 1.02421 , 
0.648029 , 6.23745 , 697.476 , 270.672 , 10 , 453.05 , 4.70116 , 3.36819 , 577.857 , 0.3337 , 3.97554 , 1.54165 , 4.09988 , 0.0493095 , 1.02744 , 
0.644486 , 6.91126 , 679.61 , 297.794 , 9.30692 , 338.563 , 2.19966 , 3.38804 , 528.086 , 0.324769 , 3.93441 , 1.06314 , 4.09128 , 0.0576678 , 1.03027 , 
0.762552 , 6.28107 , 694.963 , 265.482 , 10 , 435.048 , 3.69085 , 3.42689 , 560.896 , 0.217655 , 3.92361 , 1.43729 , 4.08857 , 0.0510806 , 1.78582 , 
0.608631 , 6.93946 , 680.948 , 327.374 , 9.23118 , 337.379 , 3.06027 , 3.30054 , 541.983 , 0.401042 , 3.93228 , 1.61091 , 4.15802 , 0.0556637 , 0.708954 , 
0.600261 , 6.80984 , 683.952 , 324.704 , 9.39253 , 350.698 , 0.819168 , 3.428 , 521.171 , 0.165794 , 3.93814 , 1.55663 , 4.05991 , 0.0624906 , 1.16537 , 
0.559229 , 6.80181 , 682.518 , 324.721 , 9.30669 , 331.969 , 1e-08 , 3.55398 , 490.22 , 0.0386136 , 3.94322 , 1.57555 , 4.017 , 0.0677398 , 1.24806 , 
0.583848 , 6.80663 , 683.378 , 324.711 , 9.35819 , 343.207 , 2.91694 , 3.47839 , 508.791 , 0.114922 , 3.94017 , 1.5642 , 4.04275 , 0.0645903 , 1.19845 , 
0.570718 , 6.80406 , 682.919 , 324.716 , 9.33072 , 337.213 , 0.070296 , 3.5187 , 498.886 , 0.0742242 , 3.9418 , 1.57025 , 4.02902 , 0.0662701 , 0.374906 , 
0.598218 , 6.64658 , 667.462 , 329.939 , 8.80568 , 317.972 , 1.97707 , 3.32693 , 521.629 , 0.134941 , 3.95161 , 1.55584 , 3.91136 , 0.0714889 , 1.00765 , 
0.588477 , 7.42598 , 665.984 , 387.237 , 8.64644 , 246.052 , 0.106238 , 3.3388 , 489.378 , 0.100625 , 3.89382 , 1.55364 , 4.02217 , 0.0742037 , 1.0075 , 
0.589701 , 6.74234 , 684.741 , 347.492 , 8.46597 , 259.002 , 1.17551 , 3.28353 , 502.491 , 0.0926506 , 3.94587 , 1.55704 , 3.84412 , 0.0782398 , 0.997507 , 
0.577853 , 6.78904 , 683.037 , 375.779 , 9.04692 , 327.102 , 2.0564 , 3.29506 , 526.87 , 0.050248 , 3.93299 , 2.09981 , 3.96772 , 0.0719919 , 0.996773 , 
0.560381 , 7.45794 , 664.666 , 409.715 , 8.22676 , 204.474 , 1e-08 , 3.33078 , 469.605 , 1e-08 , 3.94655 , 1.69878 , 3.93539 , 0.0388235 , 0.999177 , 
0.514539 , 8.03357 , 648.888 , 476.061 , 7.34014 , 84.0038 , 1e-08 , 3.32338 , 415.172 , 1e-08 , 3.95868 , 1.77869 , 3.85045 , 0.0139255 , 0.986662 , 
0.591268 , 6.97104 , 675.665 , 379.191 , 8.74344 , 278.727 , 0.422326 , 3.37886 , 489.183 , 1e-08 , 3.94006 , 1.64919 , 3.84164 , 0.0662139 , 1.35146 , 
0.542566 , 8.10376 , 653.369 , 232.361 , 8.61643 , 263.849 , 0.327795 , 3.46514 , 483.183 , 1e-08 , 3.93538 , 1.9915 , 3.91868 , 0.0630647 , 1.00907 , 
0.617655 , 7.41671 , 666.509 , 358.357 , 8.47633 , 260.461 , 3.12516 , 3.17292 , 523.269 , 0.157103 , 3.93005 , 1.7908 , 3.92777 , 0.0560509 , 1.80537 , 
0.525759 , 6.83204 , 680.215 , 317.938 , 9.44126 , 353.047 , 2.49762 , 3.35643 , 522.421 , 0.252275 , 3.93028 , 1.58953 , 3.71373 , 0.0608528 , 1.26499 , 
0.528952 , 5.33169 , 677.458 , 352.613 , 8.74983 , 239.143 , 1e-08 , 3.45347 , 463.246 , 1e-08 , 3.92646 , 1.83268 , 3.88166 , 0.0577934 , 1.18135 , 
0.5 , 3.67255 , 679.856 , 364.777 , 8.56781 , 178.95 , 1e-08 , 3.56258 , 416.34 , 1e-08 , 3.91848 , 1.98024 , 3.82255 , 0.0549237 , 1.21071 , 
0.523225 , 6.95824 , 665.977 , 401.801 , 8.14615 , 231.596 , 1e-08 , 3.96146 , 434.835 , 1e-08 , 3.93576 , 1.82143 , 3.71549 , 0.0643108 , 1.22212 , 
0.518611 , 7.25305 , 659.329 , 377.463 , 8.03383 , 229.155 , 1e-08 , 3.47855 , 414.908 , 1e-08 , 3.93369 , 1.90944 , 3.68724 , 0.0631286 , 1.21415 , 
0.514651 , 7.42894 , 655.491 , 384.721 , 7.8445 , 62.8711 , 1e-08 , 3.45938 , 389.164 , 1e-08 , 3.93281 , 1.95321 , 3.63846 , 0.0627055 , 1.20893 , 
